Date;Action;Message;Crypto ValueETH
1712481960;Update;;199.91050000000001318767317570745944976806640625
1712481962;Update;;199.903899999999993042365531437098979949951171875
1712481964;Update;;199.903899999999993042365531437098979949951171875
1712481966;Update;;199.903899999999993042365531437098979949951171875
1712481968;Update;;199.91820000000001300577423535287380218505859375
1712481970;Update;;199.91820000000001300577423535287380218505859375
1712481972;Update;;199.91820000000001300577423535287380218505859375
1712481974;Update;;199.910200000000003228706191293895244598388671875
1712481976;Update;;199.910200000000003228706191293895244598388671875
1712481978;Update;;199.912299999999987676346790976822376251220703125
1712481980;Update;;199.912299999999987676346790976822376251220703125
1712481982;Update;;199.912299999999987676346790976822376251220703125
1712481984;Update;;199.914999999999992041921359486877918243408203125
1712481986;Update;;199.914999999999992041921359486877918243408203125
1712481988;Update;;199.914999999999992041921359486877918243408203125
1712481990;Update;;199.938500000000004774847184307873249053955078125
1712481992;Update;;199.938500000000004774847184307873249053955078125
1712481994;Update;;199.938500000000004774847184307873249053955078125
1712481996;Update;;199.938500000000004774847184307873249053955078125
1712481998;Update;;199.938500000000004774847184307873249053955078125
1712482001;Update;;199.93909999999999627107172273099422454833984375
1712482002;Update;;199.93909999999999627107172273099422454833984375
1712482008;Update;;199.93909999999999627107172273099422454833984375
1712482009;Update;;199.9850000000000136424205265939235687255859375
1712482009;Update;;199.9850000000000136424205265939235687255859375
1712482010;Update;;199.9750999999999976353137753903865814208984375
1712482012;Update;;199.9750999999999976353137753903865814208984375
1712482014;Update;;199.9750999999999976353137753903865814208984375
1712482017;Update;;200.01109999999999899955582804977893829345703125
1712482018;Update;;200.01109999999999899955582804977893829345703125
1712482020;Update;;200.01109999999999899955582804977893829345703125
1712482022;Update;;200.014399999999994861354934982955455780029296875
1712482024;Update;;200.014399999999994861354934982955455780029296875
1712482026;Update;;200.014399999999994861354934982955455780029296875
1712482028;Update;;200.002199999999987767296261154115200042724609375
1712482030;Update;;200.002199999999987767296261154115200042724609375
1712482032;Update;;199.999200000000001864464138634502887725830078125
1712482034;Update;;199.999200000000001864464138634502887725830078125
1712482036;Update;;199.999200000000001864464138634502887725830078125
1712482038;Update;;199.99799999999999045030563138425350189208984375
1712482040;Update;;199.99799999999999045030563138425350189208984375
1712482042;Update;;199.99799999999999045030563138425350189208984375
1712482044;Update;;199.9986000000000103682396002113819122314453125
1712482046;Update;;199.9986000000000103682396002113819122314453125
1712482048;Update;;199.99799999999999045030563138425350189208984375
1712482050;Update;;199.99799999999999045030563138425350189208984375
1712482052;Update;;199.99799999999999045030563138425350189208984375
1712482054;Update;;199.979299999999994952304405160248279571533203125
1712482056;Update;;199.979299999999994952304405160248279571533203125
1712482058;Update;;199.979299999999994952304405160248279571533203125
1712482060;Update;;199.98799999999999954525264911353588104248046875
1712482062;Update;;199.98799999999999954525264911353588104248046875
1712482064;Update;;199.98799999999999954525264911353588104248046875
1712482066;Update;;199.993099999999998317434801720082759857177734375
1712482068;Update;;199.993099999999998317434801720082759857177734375
1712482070;Update;;199.998199999999997089616954326629638671875
1712482072;Update;;199.998199999999997089616954326629638671875
1712482074;Update;;199.998199999999997089616954326629638671875
1712482076;Update;;200
1712482078;Update;;200
1712482080;Update;;200
1712482082;Update;;200.02379999999999427018337883055210113525390625
1712482084;Update;;200.02379999999999427018337883055210113525390625
1712482086;Update;;200.03509999999999990905052982270717620849609375
1712482089;Update;;200.03509999999999990905052982270717620849609375
1712482090;Update;;200.03509999999999990905052982270717620849609375
1712482092;Update;;200.036300000000011323209037072956562042236328125
1712482094;Update;;200.036300000000011323209037072956562042236328125
1712482096;Update;;200.036300000000011323209037072956562042236328125
1712482098;Update;;200.017799999999994042809703387320041656494140625
1712482100;Update;;200.017799999999994042809703387320041656494140625
1712482102;Update;;200.044900000000012596501619555056095123291015625
1712482104;Update;;200.044900000000012596501619555056095123291015625
1712482106;Update;;200.044900000000012596501619555056095123291015625
1712482108;Update;;200.079700000000002546585164964199066162109375
1712482110;Update;;200.079700000000002546585164964199066162109375
1712482112;Update;;200.079700000000002546585164964199066162109375
1712482114;Update;;200.069600000000008321876521222293376922607421875
1712482116;Update;;200.069600000000008321876521222293376922607421875
1712482118;Update;;200.069600000000008321876521222293376922607421875
1712482120;Update;;200.08990000000000009094947017729282379150390625
1712482122;Update;;200.08990000000000009094947017729282379150390625
1712482127;Update;;200.10710000000000263753463514149188995361328125
1712482128;Update;;200.10710000000000263753463514149188995361328125
1712482128;Update;;200.10710000000000263753463514149188995361328125
1712482130;Update;;200.11070000000000845830072648823261260986328125
1712482132;Update;;200.11070000000000845830072648823261260986328125
1712482134;Update;;200.11070000000000845830072648823261260986328125
1712482136;Update;;200.101799999999997226041159592568874359130859375
1712482138;Update;;200.101799999999997226041159592568874359130859375
1712482140;Update;;200.099700000000012778400559909641742706298828125
1712482142;Update;;200.099700000000012778400559909641742706298828125
1712482144;Update;;200.099700000000012778400559909641742706298828125
1712482146;Update;;200.101799999999997226041159592568874359130859375
1712482148;Update;;200.101799999999997226041159592568874359130859375
1712482150;Update;;200.101799999999997226041159592568874359130859375
1712482153;Update;;200.060599999999993769961292855441570281982421875
1712482154;Update;;200.060599999999993769961292855441570281982421875
1712482156;Update;;200.068700000000006866684998385608196258544921875
1712482158;Update;;200.068700000000006866684998385608196258544921875
1712482161;Update;;200.068700000000006866684998385608196258544921875
1712482162;Update;;200.060599999999993769961292855441570281982421875
1712482164;Update;;200.060599999999993769961292855441570281982421875
1712482167;Update;;200.060599999999993769961292855441570281982421875
1712482168;Update;;200.0647999999999910869519226253032684326171875
1712482170;Update;;200.0647999999999910869519226253032684326171875
1712482173;Update;;200.060599999999993769961292855441570281982421875
1712482174;Update;;200.060599999999993769961292855441570281982421875
1712482176;Update;;200.060599999999993769961292855441570281982421875
1712482179;Update;;200.05770000000001118678483180701732635498046875
1712482180;Update;;200.05770000000001118678483180701732635498046875
1712482182;Update;;200.05770000000001118678483180701732635498046875
1712482185;Update;;200.056499999999999772626324556767940521240234375
1712482186;Update;;200.056499999999999772626324556767940521240234375
1712482188;Update;;200.056499999999999772626324556767940521240234375
1712482190;Update;;200.052899999999993951860233210027217864990234375
1712482192;Update;;200.052899999999993951860233210027217864990234375
1712482194;Update;;200.056499999999999772626324556767940521240234375
1712482196;Update;;200.056499999999999772626324556767940521240234375
1712482198;Update;;200.056499999999999772626324556767940521240234375
1712482200;Update;;200.060599999999993769961292855441570281982421875
1712482202;Update;;200.060599999999993769961292855441570281982421875
1712482204;Update;;200.060599999999993769961292855441570281982421875
1712482206;Update;;200.092299999999994497557054273784160614013671875
1712482208;Update;;200.092299999999994497557054273784160614013671875
1712482210;Update;;200.092299999999994497557054273784160614013671875
1712482212;Update;;200.092099999999987858245731331408023834228515625
1712482214;Update;;200.092099999999987858245731331408023834228515625
1712482216;Update;;200.071499999999986130205797962844371795654296875
1712482218;Update;;200.071499999999986130205797962844371795654296875
1712482220;Update;;200.071499999999986130205797962844371795654296875
1712482222;Update;;200.074199999999990495780366472899913787841796875
1712482224;Update;;200.074199999999990495780366472899913787841796875
1712482226;Update;;200.074199999999990495780366472899913787841796875
1712482228;Update;;200.116800000000012005330063402652740478515625
1712482230;Update;;200.116800000000012005330063402652740478515625
1712482232;Update;;200.117400000000003501554601825773715972900390625
1712482234;Update;;200.117400000000003501554601825773715972900390625
1712482236;Update;;200.117400000000003501554601825773715972900390625
1712482238;Update;;200.116800000000012005330063402652740478515625
1712482240;Update;;200.116800000000012005330063402652740478515625
1712482242;Update;;200.116800000000012005330063402652740478515625
1712482247;Update;;200.110800000000011777956387959420680999755859375
